approach,query_no,latency,average_relative_error,bin_completeness,total_bins,query,sample_percentage
ApproachType.MODEL_BASED,375,0.010700546205043793,16.05787594620308,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#1427';",100
ApproachType.MODEL_BASED,376,0.010866008698940277,58.60322303682166,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#1413';",100
ApproachType.MODEL_BASED,377,0.01066221296787262,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#142';",100
ApproachType.MODEL_BASED,378,0.009667761623859406,74.37654913179176,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#1429';",100
ApproachType.MODEL_BASED,379,0.009461537003517151,67.43534027884266,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#1431';",100
ApproachType.MODEL_BASED,380,0.009997427463531494,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#1416';",100
ApproachType.MODEL_BASED,381,0.00924815982580185,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#1424';",100
ApproachType.MODEL_BASED,382,0.009937070310115814,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#1425';",100
ApproachType.MODEL_BASED,383,0.009395666420459747,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#1434';",100
ApproachType.MODEL_BASED,384,0.009119801223278046,10.89784549895036,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#1432';",100
ApproachType.MODEL_BASED,385,0.009819664061069489,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#1417';",100
ApproachType.MODEL_BASED,386,0.010615773499011993,50.61423728782975,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#144';",100
ApproachType.MODEL_BASED,387,0.010818034410476685,44.63204745108879,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#1435';",100
ApproachType.MODEL_BASED,388,0.010582111775875092,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#1440';",100
ApproachType.MODEL_BASED,389,0.010601326823234558,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#1433';",100
ApproachType.MODEL_BASED,390,0.010640628635883331,59.586817211373976,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#147';",100
ApproachType.MODEL_BASED,391,0.010594092309474945,78.07203998410958,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#149';",100
ApproachType.MODEL_BASED,392,0.010583780705928802,72.44589846549985,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#1438';",100
ApproachType.MODEL_BASED,393,0.01068657636642456,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#1437';",100
ApproachType.MODEL_BASED,394,0.010500073432922363,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#1436';",100
ApproachType.MODEL_BASED,395,0.010501183569431305,73.98894250910928,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#145';",100
ApproachType.MODEL_BASED,396,0.01077057421207428,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#1414';",100
ApproachType.MODEL_BASED,397,0.010659269988536835,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#143';",100
ApproachType.MODEL_BASED,398,0.010586097836494446,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#1430';",100
ApproachType.MODEL_BASED,399,0.029521293938159943,50.2620774539688,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1997 and s_city = 'UNITED ST0' and p_brand1 = 'MFGR#1423';",100
ApproachType.MODEL_BASED,400,0.013132460415363312,3.490369787047851,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#141';",100
ApproachType.MODEL_BASED,401,0.010761313140392303,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1419';",100
ApproachType.MODEL_BASED,402,0.010903812944889069,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1426';",100
ApproachType.MODEL_BASED,403,0.01061595231294632,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1439';",100
ApproachType.MODEL_BASED,404,0.010483913123607635,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1428';",100
ApproachType.MODEL_BASED,405,0.010676175355911255,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1422';",100
ApproachType.MODEL_BASED,406,0.010490477085113525,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1411';",100
ApproachType.MODEL_BASED,407,0.010483317077159882,325.65902511941516,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1421';",100
ApproachType.MODEL_BASED,408,0.010692939162254333,69.27870096643699,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1418';",100
ApproachType.MODEL_BASED,409,0.010492287576198578,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#148';",100
ApproachType.MODEL_BASED,410,0.010545015335083008,63.192863629222806,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1412';",100
ApproachType.MODEL_BASED,411,0.010704301297664642,48.87738507023129,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1415';",100
ApproachType.MODEL_BASED,412,0.010527603328227997,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1410';",100
ApproachType.MODEL_BASED,413,0.010387599468231201,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1420';",100
ApproachType.MODEL_BASED,414,0.010689616203308105,0.09919635956852442,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#146';",100
ApproachType.MODEL_BASED,415,0.010339431464672089,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1427';",100
ApproachType.MODEL_BASED,416,0.010279975831508636,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1413';",100
ApproachType.MODEL_BASED,417,0.010663606226444244,78.97464137913461,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#142';",100
ApproachType.MODEL_BASED,418,0.010379880666732788,370.3294275043048,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1429';",100
ApproachType.MODEL_BASED,419,0.010389909148216248,69.18495945785726,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1431';",100
ApproachType.MODEL_BASED,420,0.010567814111709595,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1416';",100
ApproachType.MODEL_BASED,421,0.01040603220462799,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1424';",100
ApproachType.MODEL_BASED,422,0.010291688144207,70.566434273453,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1425';",100
ApproachType.MODEL_BASED,423,0.010520078241825104,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1434';",100
ApproachType.MODEL_BASED,424,0.00979660451412201,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1432';",100
ApproachType.MODEL_BASED,425,0.009548842906951904,324.96392145420907,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1417';",100
ApproachType.MODEL_BASED,426,0.009820416569709778,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#144';",100
ApproachType.MODEL_BASED,427,0.010128796100616455,29.06570606151074,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1435';",100
ApproachType.MODEL_BASED,428,0.009365685284137726,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1440';",100
ApproachType.MODEL_BASED,429,0.009648419916629791,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#1433';",100
ApproachType.MODEL_BASED,430,0.009302817285060883,-3,0,0,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#147';",100
ApproachType.MODEL_BASED,431,0.009037099778652191,75.74286833215713,100,1,"select sum(lo_revenue) - sum(lo_supplycost) from dwdate, customer, supplier, part, lineorder where lo_custkey = c_custkey and lo_suppkey = s_suppkey and lo_partkey = p_partkey and lo_orderdate = d_datekey and c_region = 'AMERICA' and s_nation = 'UNITED STATES' and d_year >= 1997 and d_year <= 1998 and p_category = 'MFGR#14' and d_year = 1998 and s_city = 'UNITED ST5' and p_brand1 = 'MFGR#149';",100
